time_s,source,accepted,diversity_score,objective,pool_best_obj
20.0811,worker_0,1,0.132468,26244.9,26011.1
20.0906,worker_0,0,0.038961,26238,26011.1
20.1657,hgs_child,1,0.8,40051.9,26011.1
20.2668,hgs_child,1,0.519481,39414.8,26011.1
20.3678,hgs_child,1,0.319481,38481.1,26011.1
20.4688,hgs_child,1,0.618182,39289.9,26011.1
20.5698,hgs_child,1,0.480519,32575.5,26011.1
20.6712,hgs_child,1,0.677922,35715.5,26011.1
20.8724,hgs_child,1,0.784416,35851.8,26011.1
20.9735,hgs_child,1,0.623377,36938,26011.1
21.075,hgs_child,1,0.703896,40367.2,26011.1
21.176,hgs_child,1,0.371429,33284.8,26011.1
21.2776,hgs_child,1,0.605195,33284.4,26011.1
21.3788,hgs_child,1,0.618182,33975.8,26011.1
21.3996,worker_1,0,0.0493506,25896,26011.1
21.4799,hgs_child,1,0.303896,33757.7,26011.1
21.5808,hgs_child,1,0.280519,28938.1,26011.1
21.6818,hgs_child,1,0.290909,35475.4,26011.1
21.7253,worker_1,0,0.0597403,25888.3,26011.1
21.7577,worker_1,0,0.0987013,25864.1,26011.1
21.7828,hgs_child,1,0.322078,29408.3,26011.1
21.884,hgs_child,1,0.27013,33108.6,26011.1
21.9849,hgs_child,1,0.485714,34495.9,26011.1
22.0867,hgs_child,1,0.327273,29923.1,26011.1
22.1876,hgs_child,1,0.145455,27846.4,26011.1
22.2887,hgs_child,1,0.688312,37552.6,26011.1
22.4898,hgs_child,1,0.241558,37413.2,26011.1
22.5908,hgs_child,1,0.490909,33442,26011.1
22.7922,hgs_child,1,0.651948,42165.7,26011.1
22.8932,hgs_child,1,0.207792,26758.3,26011.1
22.9859,worker_2,1,0.683117,35161.3,26011.1
22.9942,hgs_child,1,0.706494,35502.9,26011.1
23.0954,hgs_child,1,0.368831,31851.1,26011.1
23.1939,hgs_child,1,0.150649,26139.2,26011.1
23.1967,worker_2,1,0.688312,35143.5,26011.1
23.2489,hgs_child,0,0.0935065,26455.8,26011.1
23.3498,hgs_child,1,0.418182,35189.3,26011.1
23.4005,worker_2,1,0.688312,35101.2,26011.1
23.4509,hgs_child,1,0.672727,31485.2,26011.1
23.5519,hgs_child,1,0.771429,33849.4,26011.1
23.6076,worker_2,1,0.685714,35079.6,26011.1
23.653,hgs_child,1,0.472727,31545.1,26011.1
23.7214,hgs_child,1,0.158442,28717.8,26011.1
23.817,worker_2,1,0.688312,35059.4,26011.1
23.8225,hgs_child,1,0.496104,34634,26011.1
23.9234,hgs_child,1,0.181818,30545.1,26011.1
24.0245,hgs_child,1,0.187013,26868.2,26011.1
24.0275,worker_2,1,0.688312,35041.8,26011.1
24.1255,hgs_child,1,0.166234,28524.3,26011.1
24.1336,worker_0,1,0.719481,26215.3,26011.1
24.141,worker_0,0,0.0519481,26195.1,26011.1
24.191,worker_0,1,0.12987,26153.2,26011.1
24.2188,worker_0,0,0.00779221,26150,26011.1
24.2265,hgs_child,1,0.724675,35103.1,26011.1
24.2266,worker_0,0,0.0857143,26148.6,26011.1
24.2431,worker_2,1,0.680519,35021.8,26011.1
24.3275,hgs_child,1,0.467532,34241.1,26011.1
24.4553,worker_2,1,0.680519,34773.3,26011.1
24.5214,worker_0,1,0.376623,26106,26011.1
24.5286,hgs_child,1,0.423377,33991.7,26011.1
24.5292,worker_0,0,0.025974,26095.2,26011.1
24.5446,worker_0,0,0.0519481,26081,26011.1
24.5528,worker_0,0,0.0597403,26039.9,26011.1
24.5678,worker_0,0,0.0987013,26034.9,26011.1
24.5831,worker_0,1,0.122078,26030.9,26011.1
24.6296,hgs_child,1,0.202597,29660.5,26011.1
24.6325,worker_0,1,0.132468,26021.7,26011.1
24.6611,worker_0,0,0.0311688,26018.6,26011.1
24.666,worker_2,1,0.677922,34762.5,26011.1
24.7306,hgs_child,1,0.709091,31648.7,26011.1
24.8317,hgs_child,1,0.797403,36997.6,26011.1
24.8848,worker_2,1,0.675325,34752.1,26011.1
24.9327,hgs_child,1,0.657143,32561.1,26011.1
25.0338,hgs_child,1,0.735065,38916.6,26011.1
25.0545,worker_2,1,0.672727,34742.1,26011.1
25.1356,hgs_child,1,0.303896,27027.8,26011.1
25.1923,worker_0,1,0.174026,26013.4,26011.1
25.2366,hgs_child,1,0.675325,34088.8,26011.1
25.3005,worker_2,1,0.672727,34713.8,26011.1
25.3377,hgs_child,1,0.753247,38839.6,26011.1
25.4034,hgs_child,1,0.163636,26719.5,26011.1
25.429,worker_0,1,0.397403,25990.9,26011.1
25.4426,worker_0,0,0.0363636,25947.2,25990.9
25.4517,worker_0,0,0.0727273,25931.2,25990.9
25.4587,worker_0,0,0.0857143,25930.7,25990.9
25.4812,worker_0,1,0.145455,25921,25990.9
25.5048,hgs_child,1,0.54026,32930.8,25921
25.5161,worker_2,1,0.667532,34704.4,25921
25.5547,hgs_child,1,0.116883,26308.3,25921
25.6557,hgs_child,1,0.233766,30409.2,25921
25.73,worker_2,1,0.662338,34694.3,25921
25.7309,worker_0,1,0.296104,25882.2,25921
25.7567,hgs_child,1,0.779221,36070.3,25882.2
25.8578,hgs_child,1,0.475325,38168.6,25882.2
25.8763,worker_0,1,0.262338,25850.4,25882.2
25.9014,worker_0,0,0.012987,25849.7,25850.4
25.941,worker_2,1,0.65974,34659.1,25850.4
25.9588,hgs_child,1,0.72987,41626.3,25850.4
26.0599,hgs_child,1,0.768831,41808.4,25850.4
26.1543,worker_2,1,0.65974,34634.6,25850.4
26.1613,hgs_child,1,0.236364,32341.5,25850.4
26.2626,hgs_child,1,0.763636,33913.7,25850.4
26.3655,worker_2,1,0.664935,34607.4,25850.4
26.4638,hgs_child,1,0.527273,34860.3,25850.4
26.5648,hgs_child,1,0.335065,29265.9,25850.4
26.5779,worker_2,1,0.664935,34592.5,25850.4
26.6658,hgs_child,1,0.324675,32513.9,25850.4
26.6677,worker_1,1,0.111688,25861.7,25850.4
26.7668,hgs_child,1,0.212987,28586.3,25850.4
26.7944,worker_2,1,0.667532,34582.7,25850.4
26.8678,hgs_child,1,0.490909,36553,25850.4
26.9907,hgs_child,1,0.587013,33744.8,25850.4
27.0926,hgs_child,1,0.667532,35362.3,25850.4
27.0976,worker_2,1,0.667532,34573.7,25850.4
27.1936,hgs_child,1,0.18961,26227.6,25850.4
27.2946,hgs_child,1,0.306494,30291.6,25850.4
27.3103,worker_2,1,0.667532,34553.2,25850.4
27.3957,hgs_child,1,0.594805,40688.5,25850.4
27.4968,hgs_child,1,0.703896,30683.5,25850.4
27.5303,worker_2,1,0.67013,34505.3,25850.4
27.5979,hgs_child,1,0.722078,40093,25850.4
27.6989,hgs_child,1,0.805195,37093.8,25850.4
27.7395,worker_2,1,0.67013,34488.4,25850.4
27.8001,hgs_child,1,0.361039,31984.9,25850.4
27.9013,hgs_child,1,0.745455,29629.8,25850.4
27.9497,worker_2,1,0.675325,34474,25850.4
28.0023,hgs_child,1,0.428571,32890.9,25850.4
28.1033,hgs_child,1,0.342857,30579.3,25850.4
28.1636,worker_2,1,0.675325,34465.3,25850.4
28.2046,hgs_child,1,0.758442,32210.9,25850.4
28.3056,hgs_child,1,0.337662,34634.2,25850.4
28.3741,worker_2,1,0.677922,34457.3,25850.4
28.4067,hgs_child,1,0.524675,34734.9,25850.4
28.5077,hgs_child,1,0.535065,30736.6,25850.4
28.584,worker_2,1,0.680519,34449.9,25850.4
28.6087,hgs_child,1,0.345455,30140.5,25850.4
28.7097,hgs_child,1,0.236364,32038.8,25850.4
28.7989,worker_2,1,0.680519,34442.8,25850.4
28.8107,hgs_child,1,0.225974,29461,25850.4
28.9118,hgs_child,1,0.742857,35650.7,25850.4
29.0128,hgs_child,1,0.654545,37457.8,25850.4
29.0187,worker_2,1,0.680519,34429.8,25850.4
29.1139,hgs_child,1,0.405195,35606.9,25850.4
29.215,hgs_child,1,0.397403,34486,25850.4
29.234,worker_2,1,0.680519,34424.1,25850.4
29.3161,hgs_child,1,0.745455,31265.6,25850.4
29.4171,hgs_child,1,0.397403,36599.2,25850.4
29.4437,worker_2,1,0.677922,34418.6,25850.4
29.5181,hgs_child,1,0.381818,31542,25850.4
29.6192,hgs_child,1,0.488312,31278.8,25850.4
29.6603,worker_2,1,0.680519,34413.4,25850.4
29.7208,hgs_child,1,0.241558,27747.8,25850.4
29.822,hgs_child,1,0.322078,28002.2,25850.4
29.8727,worker_2,1,0.683117,34395.2,25850.4
29.9231,hgs_child,1,0.755844,38482,25850.4
30.0242,hgs_child,1,0.524675,33711.5,25850.4
30.0577,worker_2,1,0.685714,34381,25850.4
30.0666,hgs_child,0,0.0805195,26340.2,25850.4
30.1676,hgs_child,1,0.176623,27122.3,25850.4
30.2687,hgs_child,1,0.236364,28541.8,25850.4
30.2779,worker_2,1,0.688312,34371.8,25850.4
30.3698,hgs_child,1,0.776623,35009.3,25850.4
30.471,hgs_child,1,0.215584,26792.8,25850.4
30.4993,worker_2,1,0.690909,34341.5,25850.4
30.5722,hgs_child,1,0.535065,36191.5,25850.4
30.6732,hgs_child,1,0.225974,30326.2,25850.4
30.7112,worker_2,1,0.688312,34323.2,25850.4
30.7743,hgs_child,1,0.628571,39787,25850.4
30.8753,hgs_child,1,0.644156,38131.4,25850.4
30.9226,worker_2,1,0.688312,34318.1,25850.4
30.9763,hgs_child,1,0.298701,34417.8,25850.4
31.0774,hgs_child,1,0.467532,33227.6,25850.4
31.1367,worker_2,1,0.693506,34296.8,25850.4
31.1784,hgs_child,1,0.212987,33120.8,25850.4
31.2794,hgs_child,1,0.623377,33503.6,25850.4
31.3491,worker_2,1,0.693506,34291.9,25850.4
31.3805,hgs_child,1,0.690909,36054.5,25850.4
31.4815,hgs_child,1,0.394805,32092.5,25850.4
31.5623,worker_2,1,0.693506,34277.9,25850.4
31.5826,hgs_child,1,0.584416,36076.2,25850.4
31.6836,hgs_child,1,0.205195,29001.4,25850.4
31.7732,worker_2,1,0.693506,34264.8,25850.4
31.7845,hgs_child,1,0.27013,31389.9,25850.4
31.8855,hgs_child,1,0.179221,28530.7,25850.4
31.9018,worker_1,0,0.00519481,25853.2,25850.4
31.9811,worker_2,1,0.690909,34255.4,25850.4
31.9865,hgs_child,1,0.296104,34547.3,25850.4
32.088,hgs_child,1,0.683117,32987.4,25850.4
32.1899,hgs_child,1,0.233766,29768,25850.4
32.1941,worker_2,1,0.693506,34188.4,25850.4
32.2909,hgs_child,1,0.215584,28445.8,25850.4
32.392,hgs_child,1,0.768831,35773.9,25850.4
32.4052,worker_2,1,0.693506,34170,25850.4
32.5134,hgs_child,1,0.535065,39921,25850.4
32.6145,hgs_child,1,0.558442,31525.7,25850.4
32.6408,worker_1,0,0.012987,25842.5,25850.4
32.6914,worker_2,1,0.693506,34162.3,25850.4
32.7155,hgs_child,1,0.423377,36274,25850.4
32.9002,worker_2,1,0.696104,34149.6,25850.4
32.9167,hgs_child,1,0.174026,31099.6,25850.4
33.0178,hgs_child,1,0.298701,28715,25850.4
33.1093,worker_2,1,0.696104,34120,25850.4
33.1188,hgs_child,1,0.407792,31012.3,25850.4
33.2199,hgs_child,1,0.181818,30179.7,25850.4
33.318,worker_2,1,0.696104,34105.9,25850.4
33.321,hgs_child,1,0.698701,34194.7,25850.4
33.4221,hgs_child,1,0.45974,33984.5,25850.4
33.5231,hgs_child,1,0.433766,34309.2,25850.4
33.527,worker_2,1,0.696104,34077.1,25850.4
33.6241,hgs_child,1,0.225974,28812.7,25850.4
33.6736,worker_1,0,0.025974,25839,25850.4
33.6826,worker_1,0,0.0337662,25837.7,25850.4
33.7252,hgs_child,1,0.72987,39148.5,25850.4
33.7381,worker_2,1,0.693506,34066,25850.4
33.7551,hgs_child,0,0,26139.2,25850.4
33.8568,hgs_child,1,0.392208,34420.1,25850.4
33.9487,worker_2,1,0.696104,34029.6,25850.4
33.9579,hgs_child,1,0.641558,35790.8,25850.4
34.0589,hgs_child,1,0.553247,34730.6,25850.4
34.1599,hgs_child,1,0.254545,27545.1,25850.4
34.1658,worker_2,1,0.698701,34009.8,25850.4
34.261,hgs_child,1,0.690909,35547.5,25850.4
34.3621,hgs_child,1,0.324675,29115.9,25850.4
34.3752,worker_2,1,0.698701,33990.7,25850.4
34.463,hgs_child,1,0.236364,28395.3,25850.4
34.5641,hgs_child,1,0.441558,37850.4,25850.4
34.5853,worker_2,1,0.698701,33983.3,25850.4
34.6652,hgs_child,1,0.750649,35501.5,25850.4
34.7662,hgs_child,1,0.548052,34828.3,25850.4
34.7995,worker_2,1,0.701299,33976.3,25850.4
34.8673,hgs_child,1,0.65974,32926.7,25850.4
34.9684,hgs_child,1,0.709091,37516.7,25850.4
35.0099,worker_2,1,0.701299,33955.8,25850.4
35.0593,worker_2,1,0.703896,33935.9,25850.4
35.0694,hgs_child,1,0.735065,37445.3,25850.4
35.171,hgs_child,1,0.836364,36987.8,25850.4
35.272,hgs_child,1,0.555844,39158.2,25850.4
35.2747,worker_2,1,0.706494,33929.4,25850.4
35.3731,hgs_child,1,0.763636,39506.4,25850.4
35.4741,hgs_child,1,0.348052,35749.5,25850.4
35.4924,worker_2,1,0.711688,33923.8,25850.4
35.5751,hgs_child,1,0.407792,37287.5,25850.4
35.6762,hgs_child,1,0.802597,38299.1,25850.4
35.7079,worker_2,1,0.716883,33903,25850.4
35.7772,hgs_child,1,0.218182,30582.6,25850.4
35.8424,worker_1,0,0.0519481,25831.7,25850.4
35.8781,hgs_child,1,0.179221,32351.1,25850.4
35.9207,worker_2,1,0.716883,33898.3,25850.4
35.9618,worker_1,0,0.0519481,25831.3,25850.4
35.9792,hgs_child,1,0.394805,38475.5,25850.4
36.0811,hgs_child,1,0.166234,27539.7,25850.4
36.1288,worker_2,1,0.714286,33893.6,25850.4
36.1821,hgs_child,1,0.306494,36232.1,25850.4
36.2832,hgs_child,1,0.449351,36641.4,25850.4
36.294,worker_0,1,0.566234,25844.2,25850.4
36.3363,worker_2,1,0.719481,33887.6,25844.2
36.3586,worker_0,1,0.168831,25843.9,25844.2
36.3843,hgs_child,1,0.771429,37050.2,25843.9
36.4015,worker_0,0,0.0753247,25828.8,25843.9
36.4154,worker_0,0,0.0883117,25817.5,25843.9
36.465,worker_0,1,0.184416,25794.4,25843.9
36.4718,worker_0,0,0.0207792,25789.4,25794.4
36.4853,hgs_child,1,0.296104,30576.3,25794.4
36.5466,worker_2,1,0.724675,33880.2,25794.4
36.5864,hgs_child,1,0.257143,36513.5,25794.4
36.6874,hgs_child,1,0.636364,34508.2,25794.4
36.7548,worker_2,1,0.724675,33875.8,25794.4
36.772,worker_0,1,0.441558,25787.5,25794.4
36.7854,worker_0,0,0.0311688,25765.2,25787.5
36.7885,hgs_child,1,0.327273,31187.1,25787.5
36.7937,worker_0,0,0.0467532,25765.1,25787.5
36.8896,hgs_child,1,0.238961,32504.3,25787.5
36.965,worker_2,1,0.727273,33871.5,25787.5
36.9906,hgs_child,1,0.428571,33805.8,25787.5
37.0508,worker_0,1,0.290909,25750.4,25787.5
37.0576,worker_0,0,0.0311688,25736.9,25750.4
37.0916,hgs_child,1,0.628571,38035.3,25750.4
37.1641,worker_0,1,0.187013,25733.4,25750.4
37.1711,worker_0,0,0.0675325,25692.5,25733.4
37.177,worker_2,1,0.727273,33863.5,25733.4
37.1934,hgs_child,1,0.735065,35517.4,25733.4
37.2944,hgs_child,1,0.290909,31894.4,25733.4
37.3873,worker_2,1,0.72987,33854.4,25733.4
37.3955,hgs_child,1,0.763636,30267.2,25733.4
37.4965,hgs_child,1,0.768831,41429.6,25733.4
37.4996,hgs_child,0,0,26139.2,25733.4
37.596,worker_2,1,0.727273,33850.6,25733.4
37.6006,hgs_child,1,0.275325,31939.7,25733.4
37.7018,hgs_child,1,0.327273,32350.4,25733.4
37.8211,hgs_child,1,0.220779,29723.2,25733.4
37.8743,worker_2,1,0.724675,33847.4,25733.4
37.9223,hgs_child,1,0.72987,36874.9,25733.4
38.0233,hgs_child,1,0.272727,29684,25733.4
38.0823,worker_2,1,0.724675,33844.7,25733.4
38.1243,hgs_child,1,0.241558,32882.6,25733.4
38.2253,hgs_child,1,0.72987,34246.8,25733.4
38.2941,worker_2,1,0.724675,33835,25733.4
38.4272,hgs_child,1,0.812987,36599.9,25733.4
38.501,worker_2,1,0.724675,33830,25733.4
38.5283,hgs_child,1,0.158442,27474.5,25733.4
38.6293,hgs_child,1,0.732468,37412.2,25733.4
38.7143,worker_2,1,0.727273,33825.3,25733.4
38.7304,hgs_child,1,0.316883,38968.1,25733.4
38.8314,hgs_child,1,0.680519,36366.1,25733.4
38.9256,worker_2,1,0.724675,33820,25733.4
38.9324,hgs_child,1,0.225974,32615.4,25733.4
39.0335,hgs_child,1,0.763636,36050,25733.4
39.1345,hgs_child,1,0.61039,34948.8,25733.4
39.1422,worker_2,1,0.724675,33815.4,25733.4
39.2356,hgs_child,1,0.677922,41172.6,25733.4
39.3367,hgs_child,1,0.620779,30066.9,25733.4
39.3488,worker_2,1,0.805195,33811.4,25733.4
39.4382,hgs_child,1,0.61039,37537.8,25733.4
39.5392,hgs_child,1,0.215584,29022.6,25733.4
39.5581,worker_2,0,0.00779221,33808.1,25733.4
39.6402,hgs_child,1,0.257143,30726.9,25733.4
39.7412,hgs_child,1,0.194805,31060.6,25733.4
39.7676,worker_2,0,0.012987,33800.8,25733.4
39.8422,hgs_child,1,0.205195,28972,25733.4
39.9441,hgs_child,1,0.662338,41340.6,25733.4
39.9777,worker_2,0,0.0311688,33795.8,25733.4
40.06,worker_2,0,0.0337662,33790.4,25733.4
40.1257,worker_0,0,0.0909091,25690,25733.4
40.1452,hgs_child,1,0.387013,35369.9,25733.4
40.2357,worker_0,1,0.231169,25672,25733.4
40.2429,worker_0,0,0.0675325,25645.8,25672
40.2463,hgs_child,1,0.61039,35761.6,25672
40.2786,worker_0,0,0.0909091,25616.1,25672
40.3473,hgs_child,1,0.277922,25615.6,25672
40.4485,hgs_child,1,0.301299,35790.7,25615.6
40.5496,hgs_child,1,0.485714,35909.1,25615.6
40.6506,hgs_child,1,0.171429,27329.1,25615.6
40.7517,hgs_child,1,0.65974,37329.7,25615.6
40.8527,hgs_child,1,0.179221,27452,25615.6
40.8634,worker_0,1,0.451948,25598.8,25615.6
40.9166,worker_0,0,0.0935065,25595.6,25598.8
40.9248,worker_0,0,0.0935065,25591.3,25598.8
40.9538,hgs_child,1,0.319481,32753.3,25598.8
41.0185,hgs_child,0,0.0987013,26879.1,25598.8
41.1196,hgs_child,1,0.651948,38482.7,25598.8
41.2073,worker_0,1,0.228571,25588.4,25598.8
41.2211,hgs_child,1,0.477922,35932.8,25588.4
41.2466,worker_0,0,0.0181818,25571.6,25588.4
41.2618,worker_0,0,0.0337662,25568.3,25588.4
41.2834,hgs_child,1,0.101299,26455.8,25588.4
41.3304,worker_2,0,0.0363636,33780.5,25588.4
41.3844,hgs_child,1,0.815584,37510.3,25588.4
41.4534,hgs_child,1,0.181818,26422.1,25588.4
41.5368,worker_2,0,0.0415584,33776.8,25588.4
41.5547,hgs_child,1,0.649351,32325.3,25588.4
41.6557,hgs_child,1,0.472727,34679.4,25588.4
41.7452,worker_2,0,0.0467532,33775.2,25588.4
41.7568,hgs_child,1,0.496104,32786,25588.4
41.8578,hgs_child,1,0.4,35647.1,25588.4
41.9534,worker_2,0,0.0545455,33773.4,25588.4
41.9588,hgs_child,1,0.641558,36307.1,25588.4
41.9906,worker_1,1,0.103896,25830.3,25588.4
41.9996,worker_1,0,0.012987,25829.5,25588.4
42.0224,worker_1,0,0.0337662,25814.8,25588.4
42.0599,hgs_child,1,0.436364,30297.6,25588.4
42.1609,hgs_child,1,0.368831,37824.8,25588.4
42.1633,worker_2,0,0.0571429,33746.8,25588.4
42.2631,hgs_child,1,0.703896,31941.1,25588.4
42.3642,hgs_child,1,0.641558,36925.9,25588.4
42.4321,worker_2,0,0.0623377,33741.8,25588.4
42.4652,hgs_child,1,0.205195,30255.8,25588.4
42.5662,hgs_child,1,0.807792,37939.4,25588.4
42.5817,hgs_child,0,0.00779221,26455.8,25588.4
42.6378,worker_2,0,0.0675325,33740.2,25588.4
42.6829,hgs_child,1,0.761039,32652.6,25588.4
42.774,hgs_child,1,0.171429,25968,25588.4
42.8444,worker_2,0,0.0701299,33655.7,25588.4
42.875,hgs_child,1,0.537662,33252.5,25588.4
42.9762,hgs_child,1,0.561039,37241.5,25588.4
42.9885,worker_0,1,0.509091,25507.2,25588.4
42.996,worker_0,0,0.0155844,25496.2,25507.2
42.9961,hgs_child,0,0.0415584,25595.9,25507.2
43.0515,worker_2,0,0.0753247,33606.7,25507.2
43.097,hgs_child,1,0.228571,34507.9,25507.2
43.1981,hgs_child,1,0.394805,30729.4,25507.2
43.2583,worker_2,0,0.0857143,33489.3,25507.2
43.2991,hgs_child,1,0.397403,32636.9,25507.2
43.3027,worker_0,1,0.257143,25489.9,25507.2
43.3183,worker_0,0,0.0311688,25486.4,25489.9
43.3255,worker_0,0,0.0467532,25449.7,25489.9
43.3343,worker_0,0,0.0519481,25433.9,25489.9
43.3512,worker_0,0,0.0571429,25426,25489.9
43.3799,worker_0,0,0.0909091,25417.3,25489.9
43.4001,hgs_child,1,0.264935,32427.9,25489.9
43.4315,worker_0,0,0.0909091,25395.9,25489.9
43.4636,worker_2,0,0.0805195,33449.4,25489.9
43.4973,hgs_child,1,0.101299,26574.8,25489.9
43.5986,hgs_child,1,0.436364,37064.5,25489.9
43.6678,worker_2,0,0.0857143,33444.2,25489.9
43.6996,hgs_child,1,0.722078,37664.1,25489.9
43.8006,hgs_child,1,0.244156,30054.5,25489.9
43.8186,worker_0,1,0.184416,25374.8,25489.9
43.8438,worker_0,0,0.0285714,25372.6,25374.8
43.8509,worker_0,0,0.0337662,25350.4,25374.8
43.8733,worker_2,0,0.0909091,33441.8,25374.8
43.9018,hgs_child,1,0.449351,33200.3,25374.8
43.9993,worker_0,1,0.18961,25350.1,25374.8
44.003,hgs_child,1,0.322078,38052.7,25350.1
44.0191,worker_1,0,0.038961,25814.6,25350.1
44.09,worker_2,0,0.0935065,33439.5,25350.1
44.1043,hgs_child,1,0.628571,38973,25350.1
44.1092,worker_1,0,0.0467532,25806.1,25350.1
44.2055,hgs_child,1,0.228571,28846.8,25350.1
44.3037,worker_2,1,0.101299,33423.9,25350.1
44.3065,hgs_child,1,0.65974,35003.2,25350.1
44.3294,worker_1,0,0.0155844,25793.3,25350.1
44.4078,hgs_child,1,0.392208,33262.7,25350.1
44.5088,hgs_child,1,0.519481,38875.2,25350.1
44.5171,worker_2,0,0.00519481,33405.2,25350.1
44.6098,hgs_child,1,0.516883,35147,25350.1
44.711,hgs_child,1,0.724675,35099.6,25350.1
44.7258,worker_2,0,0.0103896,33367.5,25350.1
44.812,hgs_child,1,0.285714,34261.6,25350.1
44.9133,hgs_child,1,0.690909,36874.3,25350.1
44.9337,worker_2,0,0.0103896,33353.7,25350.1
45.0143,hgs_child,1,0.574026,34294.1,25350.1
45.0605,worker_2,0,0.025974,33328.7,25350.1
45.1153,hgs_child,1,0.2,27193.8,25350.1
45.1437,worker_0,0,0.0337662,25330.7,25350.1
45.1601,worker_0,0,0.0519481,25329,25350.1
45.2164,hgs_child,1,0.78961,39732.3,25350.1
45.2388,worker_0,1,0.137662,25324,25350.1
45.2781,worker_2,0,0.0363636,33307.5,25324
45.3175,hgs_child,1,0.584416,36267.9,25324
45.4185,hgs_child,1,0.438961,36381.5,25324
45.4947,worker_2,0,0.0363636,33299.7,25324
45.5195,hgs_child,1,0.683117,35644.9,25324
45.6206,hgs_child,1,0.724675,35319.8,25324
45.6999,worker_2,0,0.0441558,33287.3,25324
45.7217,hgs_child,1,0.197403,29548.1,25324
45.8227,hgs_child,1,0.335065,31897.9,25324
45.9035,worker_2,0,0.0441558,33272,25324
45.9237,hgs_child,1,0.516883,34388,25324
46.0248,hgs_child,1,0.54026,37314.6,25324
46.1059,worker_2,0,0.0441558,33265.6,25324
46.1258,hgs_child,1,0.327273,30903,25324
46.2268,hgs_child,1,0.280519,29162,25324
46.3135,worker_2,0,0.0467532,33261.2,25324
46.3279,hgs_child,1,0.623377,34666.7,25324
46.4289,hgs_child,1,0.176623,28245.2,25324
46.5198,worker_2,0,0.0519481,33258.1,25324
46.5299,hgs_child,1,0.355844,32887.4,25324
46.551,worker_1,1,0.101299,25782.5,25324
46.5617,worker_1,0,0.0103896,25781,25324
46.5725,worker_1,0,0.0181818,25770,25324
46.5987,worker_1,0,0.0233766,25768.3,25324
46.6157,worker_1,0,0.0337662,25767.3,25324
46.6259,worker_1,0,0.0363636,25766.9,25324
46.6309,hgs_child,1,0.311688,32208.1,25324
46.6521,worker_1,0,0.0441558,25765.4,25324
46.7291,worker_2,0,0.0545455,33241.7,25324
46.7319,hgs_child,1,0.677922,35463.1,25324
46.76,worker_1,0,0.012987,25613.3,25324
46.833,hgs_child,1,0.649351,37874.9,25324
46.9105,worker_1,0,0.0207792,25612.7,25324
46.934,hgs_child,1,0.18961,29201.2,25324
46.9362,worker_2,0,0.0597403,33228.3,25324
47.0349,hgs_child,1,0.322078,33057.9,25324
47.1361,hgs_child,1,0.444156,37421.9,25324
47.1454,worker_2,0,0.0623377,33221,25324
47.2372,hgs_child,1,0.179221,30247.1,25324
47.3334,hgs_child,1,0.220779,25867.9,25324
47.3521,worker_2,0,0.0701299,33217.6,25324
47.4344,hgs_child,1,0.298701,28589.2,25324
47.5354,hgs_child,1,0.262338,29562.4,25324
47.5639,worker_2,0,0.0753247,33207.9,25324
47.6364,hgs_child,1,0.602597,36155.5,25324
47.7376,hgs_child,1,0.381818,34762,25324
47.773,worker_2,0,0.0831169,33194.3,25324
47.8386,hgs_child,1,0.732468,33826.5,25324
47.9397,hgs_child,1,0.548052,35467.7,25324
47.988,worker_2,0,0.0909091,33191.5,25324
48.0407,hgs_child,1,0.32987,28441.5,25324
48.1418,hgs_child,1,0.58961,33124.5,25324
48.2035,worker_2,0,0.0961039,33184,25324
48.2428,hgs_child,1,0.257143,29789.4,25324
48.3438,hgs_child,1,0.32987,32079.3,25324
48.4164,worker_2,1,0.101299,33182,25324
48.4448,hgs_child,1,0.519481,33560.6,25324
48.5458,hgs_child,1,0.309091,38454.5,25324
48.6057,worker_1,0,0.025974,25611.1,25324
48.6296,worker_2,0,0.00779221,33175,25324
48.6468,hgs_child,1,0.168831,26450.3,25324
48.7478,hgs_child,1,0.568831,36124.5,25324
48.8395,worker_2,0,0.012987,33159.6,25324
48.8489,hgs_child,1,0.683117,38291,25324
48.9499,hgs_child,1,0.246753,32477.9,25324
49.0509,hgs_child,1,0.602597,34748.6,25324
49.0523,worker_2,0,0.0311688,33139.2,25324
49.152,hgs_child,1,0.267532,29283.1,25324
49.253,hgs_child,1,0.280519,30856.2,25324
49.2647,worker_2,0,0.038961,33137.9,25324
49.3541,hgs_child,1,0.25974,33056.6,25324
49.4552,hgs_child,1,0.722078,37712.2,25324
49.4742,worker_2,0,0.0441558,33136.9,25324
49.5562,hgs_child,1,0.755844,36160.4,25324
49.6572,hgs_child,1,0.21039,35835.9,25324
49.6846,worker_2,0,0.0467532,33123.8,25324
49.7581,hgs_child,1,0.254545,29701.1,25324
49.8592,hgs_child,1,0.631169,33670.8,25324
49.893,worker_2,0,0.0519481,33116.5,25324
49.9602,hgs_child,1,0.397403,33855.2,25324
50.0612,hgs_child,1,0.314286,30591.3,25324
50.0613,worker_2,0,0.0597403,33115.7,25324
50.1622,hgs_child,1,0.620779,34542.1,25324
50.2632,hgs_child,1,0.296104,38593.5,25324
50.3642,hgs_child,1,0.342857,32110.5,25324
50.4653,hgs_child,1,0.784416,37110.3,25324
50.5663,hgs_child,1,0.405195,35058.6,25324
50.6673,hgs_child,1,0.477922,33883.5,25324
50.7153,worker_2,0,0.0753247,33109.5,25324
